eud_seq,eud_line,hom_work,hom_book,hom_line,hom_ref,rep-in-Eud,line-with-segments,segment,cluster-in-eud,coefficient,dec_line,dec_speech,hom_text,all-lemma-same,hom_urn,eud_cluster,eud_part,eud_spkr,eud_spkr_gender,eud_spkr_being,eud_addr_first,eud_addr_all,eud_addr_gender_first,eud_addr_gender_all,eud_addr_being_first,eud_addr_being_all,eud_from_first,eud_from_last,hom_seq,hom_from_first,hom_from_last,hom_cluster,hom_part,hom_level,hom_tags,hom_spkr,hom_spkr_disg,hom_spkr_char,hom_spkr_gender,hom_spkr_gender_char,hom_spkr_being,hom_spkr_being_char,hom_addr_first,hom_addr_all,hom_addr_gender_first,hom_addr_gender_all,hom_addr_being_first,hom_addr_being_all,coefficient,notes,deception notes BV
35,1011,Il.,10,284,Il.10.284,2,2,1,FALSE,1,unclassified,unclassified,κέκλυθι νῦν καὶ ἐμεῖο Διὸς τέκος Ἀτρυτώνη,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,0,-20,271,0,-10,1144,1,0,pra; req,Diomedes,Diomedes,Diomedes,male,male,mortal,mortal,Athena,Athena,female,female,divine,divine,0.50,,
35,1012,Il.,24,637,Il.24.637,1,1,1,FALSE,1,None,None,οὐ γάρ πω μύσαν ὄσσε ὑπὸ βλεφάροισιν ἐμοῖσιν,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,1,-19,688,2,-5,1391,6,0,del; req,Priam,Priam,Priam,male,male,mortal,mortal,Achilles,Achilles,male,male,mortal,mortal,1.00,,
35,1013,Il.,24,634,Il.24.634,1,1,1,FALSE,1,None,None,τὸν πρότερος προσέειπε γέρων Πρίαμος θεοειδής,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,2,-18,0,0,0,0,0,0,0,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,1.00,,
35,1014,Od.,20,115,Od.20.115,1,1,1,FALSE,1,None,None,κρῆνον νῦν καὶ ἐμοὶ δειλῇ ἔπος ὅττι κεν εἴπω,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,3,-17,530,3,-4,2207,1,0,pra; req,woman,woman,woman,female,female,mortal,mortal,Zeus,Zeus,male,male,divine,divine,1.00,,
35,1015,Il.,16,517,Il.16.517,1,2,1,TRUE,1,None,None,ἕλκος μὲν γὰρ ἔχω τόδε καρτερόν ἀμφὶ δέ μοι χεὶρ,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,4,-16,432,3,-9,1240,1,0,pra; req; per,Glaucus (Lycian),Glaucus (Lycian),Glaucus (Lycian),male,male,mortal,mortal,Apollo,Apollo,male,male,divine,divine,0.50,,
35,1015,Il.,16,518,Il.16.518,1,2,2,TRUE,1,None,None,ὀξείῃς ὀδύνῃσιν ἐλήλαται οὐδέ μοι αἷμα,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,4,-16,432,4,-8,1240,1,0,pra; req; per,Glaucus (Lycian),Glaucus (Lycian),Glaucus (Lycian),male,male,mortal,mortal,Apollo,Apollo,male,male,divine,divine,0.50,,
35,1016,Il.,3,124,Il.3.124,1,3,2,FALSE,2,None,None,Λαοδίκην Πριάμοιο θυγατρῶν εἶδος ἀρίστην,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,5,-15,0,0,0,0,0,0,0,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,0.17,,
35,1016,Il.,6,252,Il.6.252,1,3,2,FALSE,2,unclassified,unclassified,Λαοδίκην ἐσάγουσα θυγατρῶν εἶδος ἀρίστην,FALSE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,5,-15,0,0,0,0,0,0,0,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,0.17,,
35,1016,Il.,21,261,Il.21.261,1,3,3,FALSE,1,None,None,ὀχλεῦνται τὸ δέ τʼ ὦκα κατειβόμενον κελαρύζει,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,5,-15,0,0,0,0,0,0,0,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,0.33,,
35,1016,Od.,7,124,Od.7.124,1,3,1,FALSE,1,None,None,τέρσεται ἠελίῳ ἑτέρας δʼ ἄρα τε τρυγόωσιν,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,5,-15,0,0,0,0,0,0,0,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,Narrator,0.33,,
35,1017,Od.,19,407,Od.19.407,1,1,1,TRUE,1,None,None,πολλοῖσιν γὰρ ἐγώ γε ὀδυσσάμενος τόδʼ ἱκάνω,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,6,-14,513,1,-5,2200,2,0,inf,Autolycus,Autolycus,Autolycus,male,male,mortal,mortal,Euryclea,Euryclea,female,female,mortal,mortal,1.00,,
35,1018,Od.,19,408,Od.19.408,3,1,1,TRUE,1,None,None,ἀνδράσιν ἠδὲ γυναιξὶν ἀνὰ χθόνα πουλυβότειραν,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,7,-13,513,2,-4,2200,2,0,inf,Autolycus,Autolycus,Autolycus,male,male,mortal,mortal,Euryclea,Euryclea,female,female,mortal,mortal,1.00,,
35,1019,Il.,6,345,Il.6.345,1,1,1,TRUE,1,unclassified,unclassified,ὥς μʼ ὄφελʼ ἤματι τῷ ὅτε με πρῶτον τέκε μήτηρ,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,8,-12,166,1,-13,1094,3,0,lam; inv,Helena,Helena,Helena,female,female,mortal,mortal,Hector,Hector,male,male,mortal,mortal,1.00,,
35,1020,Il.,6,346,Il.6.346,1,1,1,TRUE,1,unclassified,unclassified,οἴχεσθαι προφέρουσα κακὴ ἀνέμοιο θύελλα,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,9,-11,166,2,-12,1094,3,0,lam; inv,Helena,Helena,Helena,female,female,mortal,mortal,Hector,Hector,male,male,mortal,mortal,1.00,,
35,1021,Il.,6,347,Il.6.347,1,1,1,TRUE,1,unclassified,unclassified,εἰς ὄρος ἢ εἰς κῦμα πολυφλοίσβοιο θαλάσσης,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,10,-10,166,3,-11,1094,3,0,lam; inv,Helena,Helena,Helena,female,female,mortal,mortal,Hector,Hector,male,male,mortal,mortal,1.00,,
35,1022,Il.,6,348,Il.6.348,1,1,1,TRUE,1,unclassified,unclassified,ἔνθά με κῦμʼ ἀπόερσε πάρος τάδε ἔργα γενέσθαι,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,11,-9,166,4,-10,1094,3,0,lam; inv,Helena,Helena,Helena,female,female,mortal,mortal,Hector,Hector,male,male,mortal,mortal,1.00,,
35,1023,Il.,4,190,Il.4.190,1,1,1,TRUE,1,None,None,ἕλκος δʼ ἰητὴρ ἐπιμάσσεται ἠδʼ ἐπιθήσει,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,12,-8,95,1,-1,1049,3,0,des,Agamemnon,Agamemnon,Agamemnon,male,male,mortal,mortal,Menelaus,Menelaus,male,male,mortal,mortal,1.00,,
35,1024,Il.,4,191,Il.4.191,1,1,1,TRUE,1,None,None,φάρμαχʼ ἅ κεν παύσῃσι μελαινάων ὀδυνάων,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,13,-7,95,2,0,1049,3,0,des,Agamemnon,Agamemnon,Agamemnon,male,male,mortal,mortal,Menelaus,Menelaus,male,male,mortal,mortal,1.00,,
35,1025,Od.,4,101,Od.4.101,1,1,1,TRUE,1,None,None,πολλάκις ἐν μεγάροισι καθήμενος ἡμετέροισιν,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,14,-6,66,23,-11,2024,2,0,nar,Menelaus,Menelaus,Menelaus,male,male,mortal,mortal,Peisistratus,"Peisistratus, Telemachus",male,male,mortal,mortal,1.00,,
35,1026,Od.,4,102,Od.4.102,1,1,1,TRUE,1,None,None,ἄλλοτε μέν τε γόῳ φρένα τέρπομαι ἄλλοτε δʼ αὖτε,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,15,-5,66,24,-10,2024,2,0,nar,Menelaus,Menelaus,Menelaus,male,male,mortal,mortal,Peisistratus,"Peisistratus, Telemachus",male,male,mortal,mortal,1.00,,
35,1027,Od.,4,103,Od.4.103,1,1,1,TRUE,1,None,None,παύομαι αἰψηρὸς δὲ κόρος κρυεροῖο γόοιο,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,16,-4,66,25,-9,2024,2,0,nar,Menelaus,Menelaus,Menelaus,male,male,mortal,mortal,Peisistratus,"Peisistratus, Telemachus",male,male,mortal,mortal,1.00,,
35,1028,Il.,16,523,Il.16.523,1,1,1,FALSE,1,None,None,ἀλλὰ σύ πέρ μοι ἄναξ τόδε καρτερὸν ἕλκος ἄκεσσαι,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,17,-3,432,9,-3,1240,1,0,pra; req; per,Glaucus (Lycian),Glaucus (Lycian),Glaucus (Lycian),male,male,mortal,mortal,Apollo,Apollo,male,male,divine,divine,1.00,,
35,1029,Il.,6,221,Il.6.221,1,2,2,FALSE,1,unclassified,unclassified,καί μιν ἐγὼ κατέλειπον ἰὼν ἐν δώμασʼ ἐμοῖσι,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,18,-2,160,6,-10,1090,3,0,nar; del,Diomedes,Diomedes,Diomedes,male,male,mortal,mortal,Glaucus (Lycian),Glaucus (Lycian),male,male,mortal,mortal,0.50,,
35,1029,Od.,16,67,Od.16.67,1,2,1,FALSE,1,None,None,ἔρξον ὅπως ἐθέλεις ἱκέτης δέ τοι εὔχεται εἶναι,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,18,-2,374,6,0,2147,2,0,res,Eumaeus,Eumaeus,Eumaeus,male,male,mortal,mortal,Telemachus,Telemachus,male,male,mortal,mortal,0.50,,
35,1030,Od.,6,168,Od.6.168,1,1,1,TRUE,1,None,Possible,ὡς σέ γύναι ἄγαμαί τε τέθηπά τε δείδια δʼ αἰνῶς,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,19,-1,136,19,-17,2051,1,0,que; del; nar; req,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Nausicaa,Nausicaa,female,female,mortal,mortal,1.00,,
35,1031,Od.,6,169,Od.6.169,1,1,1,TRUE,1,None,Possible,γούνων ἅψασθαι χαλεπὸν δέ με πένθος ἱκάνει,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27025,1,bleeding woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,20,0,136,20,-16,2051,1,0,que; del; nar; req,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Nausicaa,Nausicaa,female,female,mortal,mortal,1.00,,
36,1037,Il.,6,441,Il.6.441,1,1,1,FALSE,1,unclassified,unclassified,ἦ καὶ ἐμοὶ τάδε πάντα μέλει γύναι ἀλλὰ μάλʼ αἰνῶς,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27026,2,Jesus,male,mortal,bleeding woman,bleeding woman,female,female,mortal,mortal,0,-6,171,0,-24,1096,2,0,lam; des,Hector,Hector,Hector,male,male,mortal,mortal,Andromache,Andromache,female,female,mortal,mortal,1.00,,
36,1038,Il.,10,383,Il.10.383,2,1,1,FALSE,1,unclassified,unclassified,θάρσει μηδέ τί τοι θάνατος καταθύμιος ἔστω,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27026,2,Jesus,male,mortal,bleeding woman,bleeding woman,female,female,mortal,mortal,1,-5,278,0,-6,1147,3,0,res; que,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Dolon,Dolon,male,male,mortal,mortal,1.00,,
36,1039,Od.,4,148,Od.4.148,1,1,1,FALSE,1,None,None,οὕτω νῦν καὶ ἐγὼ νοέω γύναι ὡς σὺ ἐίσκεις,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27026,2,Jesus,male,mortal,bleeding woman,bleeding woman,female,female,mortal,mortal,2,-4,68,0,-6,2024,4,0,res; inf,Menelaus,Menelaus,Menelaus,male,male,mortal,mortal,Helena,Helena,female,female,mortal,mortal,1.00,,
36,1040,Od.,22,441,Od.22.441,1,1,1,FALSE,1,None,None,δμῳὰς ἐξαγαγόντες ἐϋσταθέος μεγάροιο,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27026,2,Jesus,male,mortal,bleeding woman,bleeding woman,female,female,mortal,mortal,3,-3,612,4,-4,2239,6,0,ins,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,all present,all present,male,male,mortal,mortal,1.00,,
36,1041,Il.,6,490,Il.6.490,1,1,1,TRUE,3,unclassified,unclassified,ἀλλʼ εἰς οἶκον ἰοῦσα τὰ σʼ αὐτῆς ἔργα κόμιζε,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27026,2,Jesus,male,mortal,bleeding woman,bleeding woman,female,female,mortal,mortal,4,-2,175,4,-3,1096,3,0,per,Hector,Hector,Hector,male,male,mortal,mortal,Andromache,Andromache,female,female,mortal,mortal,0.33,,
36,1041,Od.,1,356,Od.1.356,1,1,1,TRUE,3,None,None,ἀλλʼ εἰς οἶκον ἰοῦσα τὰ σʼ αὐτῆς ἔργα κόμιζε,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27026,2,Jesus,male,mortal,bleeding woman,bleeding woman,female,female,mortal,mortal,4,-2,15,10,-3,2004,2,0,com,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Penelope,Penelope,female,female,mortal,mortal,0.33,,
36,1041,Od.,21,350,Od.21.350,1,1,1,TRUE,3,Possible,Strong,ἀλλʼ εἰς οἶκον ἰοῦσα τὰ σʼ αὐτῆς ἔργα κόμιζε,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27026,2,Jesus,male,mortal,bleeding woman,bleeding woman,female,female,mortal,mortal,4,-2,572,6,-3,2220,8,0,del; com,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Penelope,Penelope,female,female,mortal,mortal,0.33,,
36,1042,Il.,6,491,Il.6.491,1,1,1,TRUE,3,unclassified,unclassified,ἱστόν τʼ ἠλακάτην τε καὶ ἀμφιπόλοισι κέλευε,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27026,2,Jesus,male,mortal,bleeding woman,bleeding woman,female,female,mortal,mortal,5,-1,175,5,-2,1096,3,0,per,Hector,Hector,Hector,male,male,mortal,mortal,Andromache,Andromache,female,female,mortal,mortal,0.33,,
36,1042,Od.,1,357,Od.1.357,1,1,1,TRUE,3,None,None,ἱστόν τʼ ἠλακάτην τε καὶ ἀμφιπόλοισι κέλευε,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27026,2,Jesus,male,mortal,bleeding woman,bleeding woman,female,female,mortal,mortal,5,-1,15,11,-2,2004,2,0,com,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Penelope,Penelope,female,female,mortal,mortal,0.33,,
36,1042,Od.,21,351,Od.21.351,1,1,1,TRUE,3,Possible,Strong,ἱστόν τʼ ἠλακάτην τε καὶ ἀμφιπόλοισι κέλευε,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27026,2,Jesus,male,mortal,bleeding woman,bleeding woman,female,female,mortal,mortal,5,-1,572,7,-2,2220,8,0,del; com,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Penelope,Penelope,female,female,mortal,mortal,0.33,,
36,1043,Od.,24,486,Od.24.486,1,1,1,FALSE,1,None,None,ὡς τὸ πάρος πλοῦτος δὲ καὶ εἰρήνη ἅλις ἔστω,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27026,2,Jesus,male,mortal,bleeding woman,bleeding woman,female,female,mortal,mortal,6,0,665,8,0,2256,2,0,res; del,Zeus,Zeus,Zeus,male,male,divine,divine,Athena,Athena,female,female,divine,divine,1.00,,
37,1052,Il.,22,450,Il.22.450,1,1,1,FALSE,1,None,None,δεῦτε δύω μοι ἕπεσθον ἴδωμʼ ὅτινʼ ἔργα τέτυκται,TRUE,urn:cts:greekLit:tlg0012.tlg001.perseus-grc2,27027,1,bleeding woman,female,mortal,servants of bleeding woman,servants of bleeding woman,female,female,mortal,mortal,0,0,605,0,-9,1343,1,0,del,Andromache,Andromache,Andromache,female,female,mortal,mortal,servants,servants,other,other,mortal,mortal,1.00,,
38,1064,Od.,23,98,Od.23.98,1,1,1,TRUE,1,None,None,τίφθʼ οὕτω πατρὸς νοσφίζεαι οὐδὲ παρʼ αὐτὸν,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,1,Jesus,male,mortal,Samaritan woman,Samaritan woman,female,female,mortal,mortal,0,-7,625,1,-5,2243,1,0,vit,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Penelope,Penelope,female,female,mortal,mortal,1.00,,rebuke
38,1065,Od.,23,99,Od.23.99,1,1,1,TRUE,1,None,None,ἑζομένη μύθοισιν ἀνείρεαι οὐδὲ μεταλλᾷς,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,1,Jesus,male,mortal,Samaritan woman,Samaritan woman,female,female,mortal,mortal,1,-6,625,2,-4,2243,1,0,vit,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Penelope,Penelope,female,female,mortal,mortal,1.00,,rebuke
38,1066,Od.,6,286,Od.6.286,1,1,1,TRUE,1,None,None,καὶ δʼ ἄλλῃ νεμεσῶ ἥ τις τοιαῦτά γε ῥέζοι,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,1,Jesus,male,mortal,Samaritan woman,Samaritan woman,female,female,mortal,mortal,2,-5,141,31,-29,2054,1,0,inf; ins,Nausicaa,Nausicaa,Nausicaa,female,female,mortal,mortal,Odysseus,Odysseus,male,male,mortal,mortal,1.00,,rebuke
38,1067,Od.,6,287,Od.6.287,1,1,1,TRUE,1,None,None,ἥ τʼ ἀέκητι φίλων πατρὸς καὶ μητρὸς ἐόντων,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,1,Jesus,male,mortal,Samaritan woman,Samaritan woman,female,female,mortal,mortal,3,-4,141,32,-28,2054,1,0,inf; ins,Nausicaa,Nausicaa,Nausicaa,female,female,mortal,mortal,Odysseus,Odysseus,male,male,mortal,mortal,1.00,,rebuke
38,1068,Od.,6,288,Od.6.288,1,1,1,TRUE,1,None,None,ἀνδράσι μίσγηται πρίν γʼ ἀμφάδιον γάμον ἐλθεῖν,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,1,Jesus,male,mortal,Samaritan woman,Samaritan woman,female,female,mortal,mortal,4,-3,141,33,-27,2054,1,0,inf; ins,Nausicaa,Nausicaa,Nausicaa,female,female,mortal,mortal,Odysseus,Odysseus,male,male,mortal,mortal,1.00,,rebuke
38,1069,Od.,23,100,Od.23.100,1,1,1,TRUE,2,None,None,οὐ μέν κʼ ἄλλη γʼ ὧδε γυνὴ τετληότι θυμῷ,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,1,Jesus,male,mortal,Samaritan woman,Samaritan woman,female,female,mortal,mortal,5,-2,625,3,-3,2243,1,0,vit,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Penelope,Penelope,female,female,mortal,mortal,0.50,,rebuke
38,1069,Od.,23,168,Od.23.168,1,1,1,TRUE,2,None,None,οὐ μέν κʼ ἄλλη γʼ ὧδε γυνὴ τετληότι θυμῷ,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,1,Jesus,male,mortal,Samaritan woman,Samaritan woman,female,female,mortal,mortal,5,-2,631,2,-4,2245,1,0,lau; com,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Euryclea,"Euryclea, Penelope",female,female,mortal,mortal,0.50,,rebuke
38,1070,Od.,23,101,Od.23.101,1,1,1,TRUE,2,None,None,ἀνδρὸς ἀφεσταίη ὅς οἱ κακὰ πολλὰ μογήσας,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,1,Jesus,male,mortal,Samaritan woman,Samaritan woman,female,female,mortal,mortal,6,-1,625,4,-2,2243,1,0,vit,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Penelope,Penelope,female,female,mortal,mortal,0.50,,rebuke
38,1070,Od.,23,169,Od.23.169,1,1,1,TRUE,2,None,None,ἀνδρὸς ἀφεσταίη ὅς οἱ κακὰ πολλὰ μογήσας,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,1,Jesus,male,mortal,Samaritan woman,Samaritan woman,female,female,mortal,mortal,6,-1,631,3,-3,2245,1,0,lau; com,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Euryclea,"Euryclea, Penelope",female,female,mortal,mortal,0.50,,rebuke
38,1071,Od.,23,103,Od.23.103,1,1,1,FALSE,1,None,None,σοὶ δʼ αἰεὶ κραδίη στερεωτέρη ἐστὶ λίθοιο,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,1,Jesus,male,mortal,Samaritan woman,Samaritan woman,female,female,mortal,mortal,7,0,625,6,0,2243,1,0,vit,Telemachus,Telemachus,Telemachus,male,male,mortal,mortal,Penelope,Penelope,female,female,mortal,mortal,1.00,,rebuke
39,1075,Od.,6,178,Od.6.178,1,1,1,FALSE,1,None,Possible,ἄστυ δέ μοι δεῖξον δὸς δὲ ῥάκος ἀμφιβαλέσθαι,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,2,Jesus,male,mortal,Samaritan woman,Samaritan woman,female,female,mortal,mortal,0,0,136,29,-7,2051,1,0,que; del; nar; req,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,Nausicaa,Nausicaa,female,female,mortal,mortal,1.00,,
40,1080,Od.,6,289,Od.6.289,1,2,1,FALSE,1,None,None,ξεῖνε σὺ δʼ ὦκʼ ἐμέθεν ξυνίει ἔπος ὄφρα τάχιστα,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,3,Samaritan woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,0,-42,141,34,-26,2054,1,0,inf; ins,Nausicaa,Nausicaa,Nausicaa,female,female,mortal,mortal,Odysseus,Odysseus,male,male,mortal,mortal,0.50,,
40,1080,Od.,23,105,Od.23.105,1,2,2,TRUE,1,None,None,τέκνον ἐμόν θυμός μοι ἐνὶ στήθεσσι τέθηπεν,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,3,Samaritan woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,0,-42,626,0,-5,2243,2,0,del,Penelope,Penelope,Penelope,female,female,mortal,mortal,Telemachus,Telemachus,male,male,mortal,mortal,0.50,,
40,1081,Od.,23,106,Od.23.106,1,1,1,TRUE,1,None,None,οὐδέ τι προσφάσθαι δύναμαι ἔπος οὐδʼ ἐρέεσθαι,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,3,Samaritan woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,1,-41,626,1,-4,2243,2,0,del,Penelope,Penelope,Penelope,female,female,mortal,mortal,Telemachus,Telemachus,male,male,mortal,mortal,1.00,,
40,1082,Od.,6,221,Od.6.221,1,2,2,FALSE,1,None,None,ἄντην δʼ οὐκ ἂν ἐγώ γε λοέσσομαι αἰδέομαι γὰρ,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,3,Samaritan woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,2,-40,139,3,-1,2052,1,0,del; req,Odysseus,Odysseus,Odysseus,male,male,mortal,mortal,companions of Nausicaa,companions of Nausicaa,female,female,mortal,mortal,0.50,,
40,1082,Od.,23,107,Od.23.107,1,2,1,TRUE,1,None,None,οὐδʼ εἰς ὦπα ἰδέσθαι ἐναντίον εἰ δʼ ἐτεὸν δὴ,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,3,Samaritan woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,2,-40,626,2,-3,2243,2,0,del,Penelope,Penelope,Penelope,female,female,mortal,mortal,Telemachus,Telemachus,male,male,mortal,mortal,0.50,,
40,1083,Od.,17,273,Od.17.273,1,1,1,FALSE,1,None,None,ῥεῖʼ ἔγνως ἐπεὶ οὐδὲ τά τʼ ἄλλα πέρ ἐσσʼ ἀνοήμων,TRUE,urn:cts:greekLit:tlg0012.tlg002.perseus-grc2,27028,3,Samaritan woman,female,mortal,Jesus,Jesus,male,male,mortal,mortal,3,-39,420,0,-6,2164,2,0,del,Eumaeus,Eumaeus,Eumaeus,male,male,mortal,mortal,Odysseus-beggar,Odysseus-beggar,male,male,mortal,mortal,1.00,,
